Time in Microseconds,C
2087736,29805.8
2106939,37413.1
2054351,93589
2070067,42502
2087964,92567.4
2062519,51457.6
2148795,7807.36
2179282,4265.74
2084502,39587
2083097,53638.3
2059794,71575.9
2075257,28963.8
2073227,94693.2
2056498,77161
2068726,42841
2077432,91842.2
2106476,19295.2
2083937,40060.9
2100550,40161.9
2118444,12362.5
2077075,43157.4
2115755,97129.3
2136887,7703.68
2128760,25500.8
2072540,35787.6
2091418,24798.1
2087547,74512
2083064,28103.3
2057056,46959.5
2119646,26875.2
2062249,99742.1
2073136,82789.5
2091360,92668.6
2075962,47202.7
2092672,25550.3
2066547,92362.6
2168678,10562.1
2095251,32058.1
2056371,92845
2119067,70657.7
2101702,65649.6
2099331,37770.6
2104289,58542.7
2076790,85789.6
2366456,934.293
2138924,22022.3
2089635,69974.6
2109002,88387.9
2085552,51106.5
2088255,78569
2103985,96191.2
2075394,94679.6
2099137,47805.5
2120253,72009.3
2103439,21144.7
2172891,6454.6
2180280,16648.9
2091899,61772.6
2081103,66519.3
2107622,94897.5
2086147,75390.1
2184738,4277.43
2134772,52556.4
2107448,26513
2085728,95959.6
2122260,90916
2117889,24550.9
2097949,75503.3
2127103,91148.5
2121459,40556.6
2109594,52111.2
2208741,8574.51
2117669,85348.7
2132958,62779
2125036,90646
2090713,86306.3
2100733,52413.4
2138240,76410.8
2153674,11023.6
2158109,59293.6
2107863,78522.2
2122323,96611.4
2154652,48586.2
2097892,99017.2
2101647,83775
2149993,61092.5
2133905,22981.8
2142959,35064
2149178,74718.6
2110366,72721.9
2164694,41193.8
2163485,90896.5
2186458,6872.95
2112726,84465.6
2124109,70006
2121616,69902.2
2217028,8523.21
2155630,71870
2254319,3280.54
2371978,2794.44
2162105,54100.9
2189116,39496.4
2140172,77166.2
2150046,17055.2
2166159,64320.5
2132816,81963.6
2154168,64558.3
2194286,19141
2141466,54912.6
2145456,41769.6
2135214,91852.5
2112951,96583.3
2124824,96839
2153858,71283.1
2138387,36893.7
2132437,53479.2
2184577,37514.2
2184901,15381.4
2171899,87855.3
2191323,8642.3
2130507,85861.6
2222904,13398.1
2165370,55971.5
2165650,75367.1
2199072,27212.5
2133615,68324.4
2148540,40355.3
2255787,6599.81
2137580,99350.7
2164734,86227.1
2164500,28477.1
2160712,62793.4
2159049,82973.7
2161726,19747.8
2240159,6711.37
2141796,99830.1
2244455,6488.15
2168984,98581.4
2130338,82090.5
2241300,11008.2
2224500,25539.8
2418761,12490.3
2210489,46559.6
2130433,98919
2154880,37000.8
2198471,57551
2136911,95623.9
2238671,16558.7
2348834,75114.7
2186426,27678.2
2289010,3772.25
2487598,804.624
2216398,54639.5
2143258,58611.7
2179398,18858.9
2205723,26198.7
2206116,24981.2
2280889,4203.17
2216263,16752.5
2216129,84268.3
2408676,1332.7
2196113,53730.1
2235982,32281.3
2159972,64672.8
2154218,98438.2
2188853,58496.6
2167648,68541.7
2175751,57132.4
2185433,80879.8
2225642,17989.8
2164851,93632.3
2180582,73504.6
2177049,30585.5
2225937,33394.4
2185669,58761
2195852,25949.8
2199218,85794
2155977,94103.8
2154647,79752
2236413,59459.6
2176950,81225
2360041,76968.1
2225909,28065.2
2203693,28342.8
2178218,61688.3
2275800,11587.4
2230075,18326.9
2237443,23777.6
2187715,79322.9
2225915,28820.1
2310030,8688.64
2208608,53186.1
2240037,19864
2229939,15911.2
2214083,79447.4
2219794,24843.6
2176906,79008.7
2204394,99560.4
2173749,74777.9
2221895,26849.5
2222911,96960.5
2263179,10561.6
2357053,2848.7
2280468,13109.6
2183575,66268.3
2220021,72025.5
2246755,39079.6
2222047,34996.3
2218701,92712.4
2236546,11936.2
2216009,53590.5
2208100,70236.3
2219250,48694.3
2191473,96107.1
2227896,41659.9
2264092,10495
2239222,74827.5
2209683,38409.5
2243383,12039
2252598,32508.3
2205030,83244
2193786,99104.3
2242007,31502.8
2256666,21835.4
2226692,64041.3
2248318,24444.4
2189079,86398.9
2393001,2442.62
2232593,64871.6
2220678,53109.7
2217760,99177.7
2210215,55742.5
2234313,27696.1
2939507,230.097
2451603,2593.56
2269294,26526.3
2233733,41121.1
2247933,25212
2250016,48832
2260917,43588.5
2208718,57594.1
2242588,45507.5
2208740,83472
2211048,64232.2
2237627,55570.8
2203914,97507.5
2214164,96867.6
2232623,59998.2
2264720,98044
2204998,86521.9
2239917,51963.3
2215858,81656.7
2211326,99284.2
2240410,98279.8
2217190,96594.6
2273695,17117
2285328,63440.1
2212403,69915
2234755,79267.9
2260120,55167
2255793,33578.5
2304415,20433.3
2241828,94769.3
2239943,39349.2
2265193,74405.6
2379874,2965.41
2330824,13437.5
2356390,5091.83
2251346,72455.8
2325423,11597.5
2244028,46827.3
2245432,50387.7
2306821,90031.3
2324046,7554.42
2311450,16194.8
2268984,22823.7
2314585,9474.51
2276934,71900.7
3085515,156.416
2356347,28321.6
2286780,14678.7
2272845,31983.7
2262325,80708.8
2277334,74907.6
2287470,46718.8
2264564,77135.6
2264315,44870.8
2311344,25693.9
2280188,18678.2
2286946,87147
2288740,92735.4
2275525,85160.7
2248606,39336.5
2245553,61691.1
2317172,21635
2266775,90348.8
2276572,40524.4
2279164,88174
2299040,16161.7
2332886,25568.1
2285990,38155.2
2254595,98021.9
2276449,84791.6
2249980,74543.6
2291893,48333.1
2337486,22941.7
2310730,47607
2320194,23256.7
2276302,78812.4
2289175,56998.9
2305975,52921.7
2274526,82497.1
2277085,59374.1
2296024,98550.5
2276967,51415.8
2263043,95848.6
2283792,51011.4
2263929,93406.6
2273931,46195
2313135,47435.9
2285035,33494.7
2267368,64555.2
2377577,9962.7
2274845,72514.3
2297994,56976.4
2272069,54498.5
2277316,29482.2
2322243,32778.2
2297267,30226.9
2275530,89983.8
2303646,74457.2
2286296,81535.7
2322214,33559.8
2295020,79636.7
2386385,5248.2
2330115,64870.5
2264702,94554.2
2331629,65184.9
2316128,43350.5
2298016,45253.5
2334002,32705.2
2467222,2064.75
2341066,72961.8
2309435,54617.3
2306509,39547.1
2312505,47437.2
2290181,28309.1
2281672,77713.3
2301408,66927.4
2274639,94169.6
2312975,43392.3
2311309,55744.3
2332306,54343.6
2351467,25672.2
2305756,43335.2
2315945,95622.2
2411556,82004.6
2421434,42597.7
2306773,45358.5
2324216,75439.4
2292746,90606.5
2342710,21075.7
2286885,82769.5
2339714,61118
2865746,296.223
2361610,75641.5
2287650,73861.7
2310346,49663.3
2330814,72482.6
2335910,50148.4
2323390,33008.5
2491638,3088.52
2349418,23236.8
2373732,8543.95
2353396,61352.2
2320444,50239.9
2326872,23920.2
2344845,61395.6
2307982,89653.6
2346400,18324.3
2374414,39030
2309223,78061.2
2415964,8630.08
2322035,48447.6
2361678,24534
2348985,69023.4
2343064,22905.5
2390254,33527.5
2493037,2217.74
2378767,84494.2
2331533,47112.5
2324620,68644.4
2373366,49771.7
2362739,26778.2
2345467,39769.4
2376990,29735.5
2375616,16260.6
2367954,70537.5
2363915,21032.5
2338961,98351.7
2364190,88365.3
2364058,75408
2326676,75279.1
2355100,86827.6
2358684,48810.6
2483794,2865.91
2435509,17634.4
2436042,20467.9
2347759,79876.5
2365047,45964.6
2346488,62798.1
2382322,36741.6
2330347,89771.5
2520855,2664.86
2417142,57888.9
2335916,96124.3
2363781,56889.7
2417737,8336.52
2493764,7165.84
2394444,61232.5
2385715,80150.2
2358414,75262.5
2382377,25981
2395907,92301.3
2378181,43226.5
2444055,12684.5
2366858,42796.1
2375065,41154.7
2407352,33560.1
2395728,17307.8
2394371,94910.7
2382890,38881.3
2558935,2646.02
2420470,22536.4
2455641,12017.1
2432565,27793.9
2374568,75241.7
2361156,50512.6
2397628,65797.5
2366985,98625.7
2362726,88878.3
2439578,16179.7
2450818,10465
2407763,36148.5
2420283,50345
2405986,17895.3
2399338,86028.5
2464352,8624.48
2437266,75068
2363355,56204.9
2368254,33362.1
2527697,7137.41
2375123,97665.2
2360189,83536.4
2401304,65708.4
2424378,11231.9
2384134,57455
2374325,96342.2
2385652,37772.5
2420498,31140.2
2505211,8322.48
2424413,39382.7
2429841,18443.7
2409758,84143
2394533,45925.8
2379510,72459.5
2404387,51198.1
2417710,37909.1
2603429,28846.4
2442782,44617.2
2396273,58363.8
2431491,67463.9
2399508,46355.8
2389190,76749.2
2474174,15578.8
2409590,92392.7
2397898,37883.3
2455877,25330.1
2409645,42738.2
2425297,93301.9
2480491,8454.17
2439129,16874.4
2428010,66007.8
2420311,66824.7
2431898,46402.4
2461496,7086.75
2416877,58242.4
2462181,23754.5
2439185,9112.25
2466329,28236.7
2450131,10066.8
2458859,32062.9
2462924,54363.8
2434067,14048.6
2422844,64959
2432081,28404.7
2440350,24077.9
2387865,69822.7
2453768,30831.7
2472816,28393.2
2406940,50073.9
2424040,75412.8
2463007,14168.1
2443045,48185.5
2395637,70509.7
2418323,70591.8
2399796,57861.8
2391277,87619.4
2436020,54171.5
2438906,42458.8
2423975,64137.9
2458800,54138
2428296,52739.4
2416388,95442.7
2489532,13079.6
2654140,88642.4
2423968,52935.7
2472707,19733.1
2410017,86606.1
2436793,85016.3
2415872,98979.3
2457603,16701
2453319,52522.4
2424888,70327.8
2415392,89263.9
2489874,14591.1
2461489,12573.3
2470051,75572.7
2427729,59099.7
2434900,99263.8
2504593,10708.9
2447380,84689.1
2415638,95594.5
2490993,18348
2433803,53765.3
2443130,51300.3
2474375,79120.8
2437616,37582.5
2472783,31150
2491429,12091.3
2506858,52949.7
2477076,64754.8
2452305,96380.1
2450096,84599.9
2481578,32668.8
2449160,88190.8
2461416,54733.3
2528750,19033.1
2484216,13997.9
2528854,9137.82
2483416,60496.3
2468803,67248.9
2750091,973.997
2518112,30612.2
2525725,7205.88
2488535,42880.2
2445755,86306
2446365,78759
2512540,13668.9
2506893,96890.9
2642000,8701.99
2542035,10498.6
2466284,52506.2
2504939,51805.1
2494027,44500.9
2533794,14244.7
2458085,51592.4
2463537,80280.7
2450956,46940.3
2537069,10566.9
2480002,86829.2
2466629,77232.4
2490623,91636.5
2483726,24949.2
2450330,93504.7
2664067,2884.26
2498123,43663
2510879,37454.8
2455980,85225.6
2561363,38677.5
2484485,61175.6
2477608,85718.8
2521964,32001.1
2527747,23552.6
2484882,56949.1
2497711,77169.9
2479774,78069.8
2525664,23357.6
2485498,71190.2
2473005,99925.9
2501279,57649
2502185,24776.5
2495072,31662.2
3197437,211.695
2563523,17862.2
2560533,17169.8
2472531,49585.6
2472124,56041
2508221,78642.3
2501929,59706.8
2532254,34024.6
2494520,65813.9
2507982,30676.6
2499849,84250.9
2472723,95570.8
2500438,39254.7
2543074,32891
2501188,41144
2514310,31651.2
2506073,86411.9
2477868,68364.3
2552301,84086.5
2486475,70019.5
2505460,40849.4
2522112,70529.7
2488595,53010.7
2517428,32731.4
2518857,54465.9
2479096,93140.6
2506629,61073.3
2555902,74668
2514628,78598.7
2544657,91960
2508466,84495
2518520,24283.7
2623636,6563
2517865,29483.1
2555978,42375.2
2502143,41727.2
2501641,76850.7
2650732,4067.34
2550922,41851.7
2481528,78373
2492964,41641.4
2516531,67626.2
2486508,66621.1
2571874,6859.74
2594120,12585.3
2569819,69828.8
2539924,67605.1
2525472,61708.9
2514851,46701.7
2572919,28676.3
2701256,2617.99
2618633,15284
2504933,77572.5
2546091,53920.9
2509073,92829.7
2499972,75322.7
2615355,9984.79
2511996,97965.2
2647583,7050.58
2522085,77960.2
2544129,47699.8
2506307,74392.2
2521157,28972.2
2556902,22018.3
3043236,421.409
2701385,4054.06
2580689,78163.3
2533257,37283
2557303,63644.2
2529461,79846.8
2576596,49995.8
2517221,64677
2600068,15356.2
2536007,69992.8
2569488,71999.1
2524332,76093.4
2553193,29469.2
2787186,1920.64
2552970,90595
2561183,71513.1
2538303,37675.1
2570829,56452.2
2560317,72075.2
2563688,56037
2559354,24140
2586016,54192.3
2553760,49833.4
2599629,44572.1
2557541,51169.4
2585481,46506.5
2553559,80274.7
2572563,76124.6
2869919,861.147
2602920,91288
2546767,82256.4
2601272,38135
2561438,57215.7
2559439,90863.2
2553918,97842.9
2550622,37934.8
2599411,31917.5
2536848,54137.6
2575083,46841.9
3277937,209.283
2577340,95161.3
2633934,10770.8
2561016,92318
2623741,19920.1
2543503,70459.1
2577992,96711.8
2544775,86133.7
2651686,8995.08
2651910,20281.9
2617319,37988
2570835,36112.4
2602682,22688.6
2606832,32364.5
2594435,81802.6
2703974,3378.99
2640300,38852.4
2583561,31092.2
2628697,21649.9
2578497,23942.7
2627559,52824.4
2579929,30808.7
2612738,48385.1
2589509,59573.9
2600202,95183.2
2571111,54284.9
2693545,10621.8
2580230,93626.8
2604099,61465.4
2584155,58784.5
2601506,88057.4
2599021,33567.1
2612343,85774.5
2581064,74476.2
2928427,917.178
2625341,94241
2606865,46105.2
2575772,76640.7
2620192,81486.6
2584470,88237.5
2615065,41513.2
2573108,61145.1
2664262,29665.8
2592107,84626.1
2624350,66004.3
2600227,24549
2619446,72445.4
2582247,66745.7
2641778,58933.8
2630001,12647.8
2629613,35696.1
2576713,87679.8
2616573,71445.6
2618197,63979.5
2674599,22101.1
2608607,80004.1
2655907,28675.9
2655906,22234.3
2639467,55751.5
2616316,31269.5
2637867,65233.1
2583321,93654.8
2620377,97632.1
2588059,62820.2
2646838,16998.7
2589695,53121.8
3270736,221.055
2658346,23297.6
2604900,99675.1
2613127,36778.6
2616183,92726.4
2588371,50605.6
2714555,4629.71
2635878,80903.6
2614947,79009.2
2628105,84412.2
2745112,3893.02
2632586,92508.8
2592538,88034.4
2770743,3812.09
2615981,51437.9
2592004,56487.4
2662189,18080.5
2624960,48028.2
2637954,73436.7
2636859,26529.8
2652829,50631.9
2625755,57189.7
2651298,64315.8
2681518,22080.1
2844941,90765.8
2627017,60658.3
2715383,7109.44
2657961,90606.1
2640864,98070.4
2642570,35586.7
2665554,73969.6
2670256,16500.7
2660452,89614.4
2671558,34630.4
2679786,45585.3
2639120,52238.6
2652072,91282.7
2642911,27452.2
2679116,73555.7
2747274,4084.71
2676002,75644.4
3118327,379.483
2713503,24820
2665143,43176.5
2668818,18966
2659163,96101.1
2635268,31243.5
2679971,77916
2667058,24105.6
2710835,41295.4
2862784,75831.5
2805032,85552.7
2740272,75529.2
2698726,28461.8
2714273,24071.5
2677083,88749.1
2838940,1808.3
2733112,32682
2648799,48107.9
2684548,58831.2
2634213,51563.7
2651198,70581.5
2631834,66201.3
2680760,50610.1
2631417,98692.8
3047776,591.612
2674054,77379.1
2681402,90710.1
2669462,47118.4
2723841,58130.1
2631190,69361.4
2752297,8785.61
2681889,23645.6
2689841,47187.8
2649255,56056.3
2672136,72505.9
2677152,22500
2712943,41386.3
2642042,87982
2706691,22446.6
2756253,7127.43
2710395,99363.3
2785731,4440.75
2694401,96918.7
2647518,69620.4
2681004,68210.5
2707432,49285.3
2680814,64986.7
2749892,18844.7
3331532,262.075
2722430,55061.7
2779522,11007.7
2704222,35431.4
2737862,65108.9
2697271,25388.9
2704412,75767.9
2689970,40772.1
2762700,21405
2743021,15716
2710247,61769.3
2705648,48034.2
2730897,63631.5
2687795,53848.2
2692450,99014.9
2720939,75662.1
2689136,91353.5
2668804,75860.5
3016837,1047.15
2748992,50530
2681049,51757.4
2715492,47171.7
2709484,25621.9
2725990,82645.5
2683939,53458.9
2698893,91745.3
2708090,76126
2708402,46460.9
2685219,80074.5
2735599,56108.2
2850207,4765.43
2692816,98559.2
3212422,413.951
2721143,48036.8
2748122,17274.5
2750766,10616
2744562,37120.4
2715701,27889.8
2787661,17761.7
2685736,78357
2714167,61160.4
2725647,50061.1
2752400,20981.6
2729405,32130.7
2781978,19215.6
2783708,7236.12
2766742,31430.8
2725626,39624.5
2900655,90687.3
2694108,50205.2
2737310,57283.2
2712517,96185.7
2731440,42728.7
2716161,34475.4
2737694,52806.4
2706130,80339.4
2802485,16383.2
2782232,8834.76
2751260,69371.1
2731961,17094.9
2735182,79072.5
2726771,60416.8
2745507,59074.9
2695001,83877.9
2746200,72221.7
2697618,92535.9
2769189,17541.5
2724907,25074.2
2754225,96748.4
2759559,31545.8
2759757,96170.2
2752264,55005.9
2761882,59833.7
2792071,20168.3
2761463,35621.7
2751181,77765.9
2911440,1779.76
2781375,63410.6
2817053,6197.13
2885571,3043.87
2810979,15545
2766788,12513.9
2817275,11393.6
2721174,66878.7
2816875,16238.4
3864068,62.0365
2862592,47017.1
2738716,37448.5
2757392,67633.9
2752626,20289.2
2805359,11395.9
2742314,43008.6
2762561,40359
2747254,54303.9
2759323,91060.7
2729160,92807.4
2795312,17756.8
2772387,19776.7
2801884,44884.3
2771927,30485.5
2791374,99782.3
2785486,46799.5
2868852,6928.92
2778899,94300
2776920,62856.8
2779133,78871.7
2788586,51636.4
2784372,34162.7
2808881,88219.1
2855883,5152.61
2804919,52653.9
2939962,3181.33
2785825,48785.3
2772413,98927.8
2745162,58043.2
2834917,20017.3
2828338,39674.4
2833912,20106.1
2817356,42816.6
2768908,49401.2
2894592,6504.85
2779187,36526.9
2848055,13053.8
3113859,718.34
2837123,15711
2792373,50256.2
2803901,25467.5
2774295,81361.5
2966550,1606.97
2798164,61083.1
2838427,30932.2
2870804,4582.88
2790409,73907.6
2796848,58168.1
2784106,47883.2
2790650,69711.3
2829785,78923.4
2773924,70355.8
2794182,69008.3
2779485,39084.7
2796777,73805.8
2762002,99953.9
2801675,39635.2
2799329,32484.2
2807724,49428.1
2852402,41577.6
2781258,60060.4
2786550,92039.8
2779075,73842.1
2800481,49343
2844815,18996.2
2865718,16831.8
2759712,98015.6
2929275,4661.45
2817053,32495.3
2809750,65983.1
2811117,23996.6
2814312,79552.7
2801894,87290.3
2879099,13007.1
2882170,98960.4
2808902,59669.9
2822626,34875.5
2840428,97891.5
2838322,25260.5
2820547,92500.5
2872762,11710.5
2830015,76574.3
3154131,923.493
2964335,5149.6
2879196,18138.7
2843568,62654
2836160,31253.2
2895238,14592.7
2864656,39579.8
2899609,20078.4
2828709,55115.5
2839910,72600.3
2837197,98934.4
2844255,45947.7
2851175,61675.1
2845182,43201.8
2866898,29167.3
2851643,23613.4
2855171,84921.5
2830737,79604.3
2937601,99794.2
2821048,50959.7
2850351,67611.7
2896606,25131.1
2880478,22465.4
2815009,77023.2
2892440,27059.8
2839778,48489.7
2846049,56233.6
2855684,57074
2796718,74001.4
2914398,11711.6
2848002,87622.3
2865158,47344.5
2817801,88596.8
2885208,20206.5
2911241,14272.7
2868203,57500.6
2863568,54564.3
2822183,82023.4
2864219,73810.6
2821019,87529.6
2889877,57702.1
2835851,96230.2
2881472,77168.4
2848544,37144.3
2886209,22781.7
2831405,73447.2
2877626,47877.3
2823492,44000.1
2867899,79695.1
2901859,9438.17
2903505,46877.6
2877468,39228.7
2980379,8566.17
2907162,18352.9
2885220,74630.6
2870390,24985.7
2900788,41186.7
2946542,5784.23
2911728,25494.3
2834931,88594.5
2883583,84763.1
2882329,93745.9
2850092,88317.7
2948555,12705.5
2933514,23639.8
3091244,90255.3
2999862,6036.98
2872968,56510
2892256,68174
2834309,86953.3
3293646,737.325
2960436,36927.7
2914497,91533.8
3005988,4105.92
2909864,77821.2
2931527,28139.6
2952940,8503.3
2960611,13389.8
2912819,37449.8
3321935,606.541
2925465,71548.2
2877374,68888.8
2915622,20579.6
2872391,28673.9
3046192,3347.22
2889963,43126.2
2917029,15580.3
2877728,66135.4
2881671,76815.1
2930169,17955.9
3060322,2928.2
2902632,98933.5
2894876,64370.2
3001137,9411.29
2934886,18465.9
2915335,38407.1
2875427,52756.5
3149831,1507.12
2901900,92595.2
2882919,77647.8
2925662,77534.8
2873670,67573.3
2895518,63331.9
2956028,16330.6
2900055,35961.9
2915288,64237.9
2881144,62698.3
2957354,50941.8
2947422,14146.5
2891816,87884.4
2929202,50874.8
2931317,94163.6
2936122,22383.7
2923096,57610.5
3025418,6042.16
2919029,51483.4
2932540,34161
2900606,50608.5
2956775,19012.8
2945549,52454.4
2964493,25874.9
2920798,55641.9
2961854,95299
2977007,15822.8
2966658,59144.4
2942416,24065.2
2945788,88037
3016672,6688.93
2938240,64404.1
2949569,62554.2
2924210,33477.2
2941429,49036.6
2981127,26861.2
3149620,1793.94
2944132,90829.7
2933807,89361.9
2944490,51318.6
2923225,48844
2938848,33265.6
2913516,44748
2959501,25216.5
2902391,91450.1
2960312,27154.1
2928251,85153.7
2963583,46290
2948699,32062.9
2962654,23312.8
3141541,68267.6
3006750,8230.66
2972166,23089.7
2983977,98338.4
2922658,76080.6
2938895,92653.6
2923138,92315.6
2955937,77009.9
2969419,36529.9
2944573,53219.6
2952630,59035.5
2955886,66227.4
2937357,94961
2963343,70282.9
2984723,21884.2
2943202,71823.8
3004218,12229.5
2972883,30882.4
2960625,55133.1
2946630,75433.2
2925427,97382.7
2957441,70239.5
2920758,92886.9
3855367,132.483
3022271,80233.3
3030564,57296.7
2989259,94227.8
3067340,41625
2995256,89871.1
3023947,30702.4
2969630,79504.9
3197986,1793.43
3042064,29976.7
3024238,43956.1
2967997,52102
2982718,56483.3
3022285,20507
2945480,84500.8
3068638,4461.1
2978508,71050.8
2973343,66773.7
2967485,64954.2
3087263,82807.3
3022608,23332.7
2957002,91565.3
3004952,48982.1
3035796,65327.2
3013349,70295.9
2967896,65763.9
3026065,12574.1
2992590,92078.7
2957631,84922.7
3016283,26343
3011767,53896.1
2970688,83783.3
3072374,8317.83
3048307,15778.2
2989670,76611.6
2996860,67909.8
2971825,70141.2
3010192,50127.2
3045278,57398
2974204,72571.2
3066825,12499.6
3013879,76570
3012504,61636
3026260,23148.2
3034085,33270.7
2981669,85893.9
3012073,60495.5
3001553,26408.7
3008329,93984.4
3026691,30271.3
3003840,40695.2
3026312,19369.4
3029459,81572.5
3005009,51195.1
3199227,2003.29
3251430,1326.84
3006121,99331
3034704,13223.4
2991784,25118.9
2988880,90326.7
3010602,95265.1
2982129,87936.6
3043288,22699.6
3028752,83823.8
2996269,84807
3019347,30582.9
3054375,56250.7
2980869,82629.3
3027031,57126.4
3030633,31707.8
2989770,85089.8
3006549,59460.9
3027567,84627.7
3027275,20282.7
3015243,58837.7
3030761,41955.3
3250085,1399.33
3045441,52885.8
3029196,54428
2998485,53148.6
3039672,97894
3031229,89291.7
3051670,53974.9
3065338,37962.5
3027238,54093.9
3025100,73612.6
3066355,55106.8
3036421,96046.9
3054731,61302.4
3032579,42367.1
3033362,79290.9
3064296,91883
3245228,1692.3
3061722,26442
3071128,40275.7
3085195,27481.5
3034044,72818.8
3044845,98513.6
3024078,30938.2
3029645,87531.6
